year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
2012,EBS_SLOPE,10130,-233930,-8818,42,439.7780600520563
2012,EBS_SLOPE,10130,-243064,-9298,42,5309.60921276194
2012,EBS_SLOPE,10130,NA,-8744,35,0
2012,EBS_SLOPE,30060,NA,-8789,62,0
2012,EBS_SLOPE,10261,NA,-8756,64,0
2016,EBS_SLOPE,21720,NA,-15849,62,0
2016,EBS_SLOPE,21720,NA,-15861,44,0
2016,EBS_SLOPE,21720,NA,-15884,12,0
2016,EBS_SLOPE,10115,-446370,-15846,61,274.7688095236668
2016,EBS_SLOPE,10115,-447352,-15870,43,50.23711920263644
2016,EBS_SLOPE,10112,-461283,-16271,11,172.0835495132924
2016,EBS_SLOPE,21740,NA,-15867,45,0
2016,EBS_SLOPE,21740,NA,-16301,24,0
2016,EBS_SLOPE,10261,NA,-15561,34,0
2002,EBS_SLOPE,10112,NA,1129907,43,0
2002,EBS_SLOPE,10115,NA,1130044,21,0
2002,EBS_SLOPE,21720,NA,1129977,12,0
2002,EBS_SLOPE,30060,NA,1129987,15,0
2002,EBS_SLOPE,10261,NA,1129980,12,0
2002,EBS_SLOPE,10261,NA,1130046,44,0
2004,EBS_SLOPE,10110,NA,1225424,12,0
2004,EBS_SLOPE,10110,1230325,1225576,61,2110.3258027826273
2004,EBS_SLOPE,10110,NA,1225513,53,0
2004,EBS_SLOPE,10110,NA,1225569,53,0
2004,EBS_SLOPE,10110,NA,1225634,42,0
2004,EBS_SLOPE,10110,1227060,1225614,22,93.75168460058266
2004,EBS_SLOPE,10130,NA,1225617,25,0
2004,EBS_SLOPE,21740,NA,1225549,24,0
2004,EBS_SLOPE,21740,1229354,1225481,21,1809.2803468524828
2004,EBS_SLOPE,10115,1228842,1225594,64,54.30252184712634
2004,EBS_SLOPE,10115,NA,1225442,61,0
2004,EBS_SLOPE,30060,1228467,1225577,41,234002.77105419931
2004,EBS_SLOPE,30060,NA,1225605,13,0
2004,EBS_SLOPE,10112,1231862,1225401,13,93.12353253318335
2004,EBS_SLOPE,10261,NA,1225447,43,0
2008,EBS_SLOPE,10112,-107064,-4468,11,427.07757223483287
2008,EBS_SLOPE,10112,-106972,-4466,11,1843.5527917012103
2008,EBS_SLOPE,21740,NA,-4556,64,0
2008,EBS_SLOPE,21740,NA,-4558,62,0
2008,EBS_SLOPE,21740,-107131,-4470,12,216.33357425682385
2008,EBS_SLOPE,21740,-109785,-4525,11,694.2536730291633
2008,EBS_SLOPE,10110,NA,-4645,15,0
2008,EBS_SLOPE,30060,NA,-4587,54,0
2008,EBS_SLOPE,30060,NA,-4500,12,0
2008,EBS_SLOPE,10115,-113524,-4620,33,42.9952189316548
2008,EBS_SLOPE,10115,-109056,-4511,24,21.659099121827495
2008,EBS_SLOPE,21720,NA,-4658,11,0
2008,EBS_SLOPE,10261,NA,-4567,63,0
2008,EBS_SLOPE,10261,NA,-4577,63,0
2008,EBS_SLOPE,10261,-110302,-4539,41,52.05812987779797
2008,EBS_SLOPE,10261,NA,-4632,34,0
2008,EBS_SLOPE,10261,NA,-4662,15,0
2010,EBS_SLOPE,10115,-180751,-6495,61,99.09096426655965
2010,EBS_SLOPE,10115,NA,-6528,41,0
2010,EBS_SLOPE,30060,-198898,-7292,12,27.046504164958794
2010,EBS_SLOPE,21720,NA,-7257,13,0
2012,EBS_SLOPE,10112,-234029,-8820,33,311.743871235393
2012,EBS_SLOPE,10115,-233151,-8797,54,140.2994950873711
2012,EBS_SLOPE,10115,-245914,-9367,15,23.289361466260935
2012,EBS_SLOPE,10110,-262972,-8759,61,1811.998542726819
2012,EBS_SLOPE,10110,NA,-9365,15,0
2012,EBS_SLOPE,21740,-231319,-8749,42,28.142035781360246
2012,EBS_SLOPE,30060,NA,-8801,54,0
2012,EBS_SLOPE,30060,NA,-9316,22,0
2012,EBS_SLOPE,10261,NA,-8766,63,0
2012,EBS_SLOPE,10261,NA,-9292,21,0
2016,EBS_SLOPE,21720,NA,-15844,64,0
2016,EBS_SLOPE,21720,NA,-15549,44,0
2016,EBS_SLOPE,30060,NA,-16278,22,0
2016,EBS_SLOPE,10130,-431440,-15555,41,15831.924118109633
2016,EBS_SLOPE,21740,NA,-15865,43,0
2016,EBS_SLOPE,21740,-458404,-16275,25,22.537750732476898
2016,EBS_SLOPE,21740,-460866,-16261,14,32.08317087217683
2002,EBS_SLOPE,10112,1132396,1130027,31,147.8436996407398
2002,EBS_SLOPE,10115,1132936,1130023,61,267.65886673041166
2002,EBS_SLOPE,10110,1131834,1129911,42,973.6138352370729
2002,EBS_SLOPE,21720,1133609,1129954,61,130.8995237247009
2002,EBS_SLOPE,21720,NA,1129969,24,0
2002,EBS_SLOPE,21740,1135840,1130029,22,79.16118277572988
2002,EBS_SLOPE,30060,NA,1130016,62,0
2002,EBS_SLOPE,30060,1131851,1129911,42,25.621416716765076
2002,EBS_SLOPE,10261,NA,1129968,22,0
2004,EBS_SLOPE,10110,1227219,1225563,11,1027.9159920863506
2004,EBS_SLOPE,10110,NA,1225542,34,0
2004,EBS_SLOPE,10130,1226095,1225413,11,177.56501543039985
2004,EBS_SLOPE,10130,NA,1225479,32,0
2004,EBS_SLOPE,10115,1233258,1225472,32,158.13120541441248
2004,EBS_SLOPE,30060,NA,1225479,32,0
2004,EBS_SLOPE,10112,1228918,1225476,33,150.81536820667256
2004,EBS_SLOPE,10261,NA,1225609,11,0
2004,EBS_SLOPE,10261,NA,1225614,22,0
2004,EBS_SLOPE,10261,NA,1225608,13,0
2008,EBS_SLOPE,10112,-112627,-4595,12,304.9150343366998
2008,EBS_SLOPE,30060,-112764,-4598,21,25991.390351945916
2008,EBS_SLOPE,10130,NA,-4592,15,0
2008,EBS_SLOPE,10130,-114484,-4647,11,2951.993562934425
2008,EBS_SLOPE,10115,-114223,-4641,14,221.61585661454077
2008,EBS_SLOPE,21720,NA,-4538,42,0
2008,EBS_SLOPE,21720,NA,-4629,34,0
2008,EBS_SLOPE,10261,NA,-4638,23,0
2010,EBS_SLOPE,10130,NA,-7235,23,0
2010,EBS_SLOPE,21740,NA,-6544,33,0
2010,EBS_SLOPE,21740,NA,-7288,13,0
2010,EBS_SLOPE,10115,-180975,-6500,63,618.1241121895264
2010,EBS_SLOPE,10115,NA,-6536,41,0
2010,EBS_SLOPE,10115,NA,-7307,11,0
2010,EBS_SLOPE,10110,-197841,-7271,11,14711.94347360814
2010,EBS_SLOPE,30060,NA,-6519,42,0
2010,EBS_SLOPE,30060,-195521,-7218,31,16389.671448261975
2010,EBS_SLOPE,30060,-199827,-7316,11,813.1667967733541
2010,EBS_SLOPE,21720,NA,-6513,52,0
2010,EBS_SLOPE,10261,NA,-6481,64,0
2010,EBS_SLOPE,10261,NA,-7265,12,0
2010,EBS_SLOPE,10261,NA,-7283,12,0
2012,EBS_SLOPE,10112,-231507,-8754,51,75.89504929003976
2012,EBS_SLOPE,10112,-244848,-9342,11,76.27556582168171
2012,EBS_SLOPE,10115,-232345,-8777,62,562.1043312480824
2012,EBS_SLOPE,10115,-233508,-8806,52,682.3447623019215
2012,EBS_SLOPE,10115,-233924,-8818,42,310.43157180145147
2012,EBS_SLOPE,10115,-242495,-9285,24,77.0737620566486
2012,EBS_SLOPE,10110,NA,-8803,55,0
2012,EBS_SLOPE,21740,NA,-8732,12,0
2012,EBS_SLOPE,10130,NA,-8756,64,0
2012,EBS_SLOPE,10130,-232654,-8786,61,15938.21767258554
2012,EBS_SLOPE,30060,NA,-8810,42,0
2016,EBS_SLOPE,10110,-459776,-16256,11,560.9405279633443
2016,EBS_SLOPE,21720,NA,-15851,61,0
2016,EBS_SLOPE,30060,NA,-15853,54,0
2016,EBS_SLOPE,30060,NA,-15557,33,0
2016,EBS_SLOPE,30060,NA,-16288,14,0
2016,EBS_SLOPE,10115,-459127,-16304,23,570.2128775735846
2016,EBS_SLOPE,10115,-459906,-16288,14,98.16209152790474
2016,EBS_SLOPE,10115,-460991,-16264,11,28.081639841961024
2016,EBS_SLOPE,10112,-446168,-15841,61,262.1461682094593
2016,EBS_SLOPE,21740,-446417,-15847,61,30959.389255684684
2002,EBS_SLOPE,10112,1131801,1129909,43,283.3179311403495
2002,EBS_SLOPE,10112,1131638,1129913,34,26.393667462382954
2002,EBS_SLOPE,10115,1130959,1129930,11,181.29725124359555
2002,EBS_SLOPE,10115,1133367,1130012,61,48.08945407889941
2002,EBS_SLOPE,21720,NA,1129940,12,0
2002,EBS_SLOPE,21740,NA,1129941,12,0
2002,EBS_SLOPE,21740,NA,1130006,53,0
2002,EBS_SLOPE,30060,NA,1130041,15,0
2002,EBS_SLOPE,10261,NA,1129970,21,0
2004,EBS_SLOPE,10110,NA,1225505,53,0
2004,EBS_SLOPE,10130,1231338,1225414,12,3708.8506147035555
2004,EBS_SLOPE,10130,NA,1225509,54,0
2004,EBS_SLOPE,10130,NA,1225404,13,0
2004,EBS_SLOPE,21740,NA,1225611,12,0
2004,EBS_SLOPE,21740,1234840,1225529,12,403.52328283945616
2004,EBS_SLOPE,10115,1234678,1225497,43,247.5254672765144
2004,EBS_SLOPE,30060,NA,1225584,35,0
2004,EBS_SLOPE,10112,1233805,1225407,12,151.6806212838248
2004,EBS_SLOPE,10112,1234543,1225484,11,546.098430965591
2004,EBS_SLOPE,10112,1226135,1225571,11,344.2094927814967
2004,EBS_SLOPE,10112,1231993,1225470,14,98.19141237545647
2004,EBS_SLOPE,21720,NA,1225517,61,0
2004,EBS_SLOPE,21720,NA,1225632,33,0
2004,EBS_SLOPE,21720,NA,1225613,15,0
2004,EBS_SLOPE,10261,NA,1225464,12,0
2008,EBS_SLOPE,10112,NA,-4613,55,0
2008,EBS_SLOPE,30060,-108674,-4503,11,530.0801347491359
2008,EBS_SLOPE,10130,-113564,-4621,31,4365.279953466672
2008,EBS_SLOPE,10130,NA,-4500,12,0
2008,EBS_SLOPE,10115,-111574,-4572,62,176.40057203177497
2008,EBS_SLOPE,10115,NA,-4541,54,0
2008,EBS_SLOPE,21720,-108360,-4496,11,72.4897348494642
2010,EBS_SLOPE,10130,-195662,-7222,31,2306.1776589904102
2010,EBS_SLOPE,10130,-197971,-7273,12,29.272427948845845
2010,EBS_SLOPE,21740,NA,-7254,13,0
2010,EBS_SLOPE,21740,NA,-7257,13,0
2010,EBS_SLOPE,10112,NA,-6473,63,0
2010,EBS_SLOPE,10112,-199048,-7295,12,1116.3063061578487
2010,EBS_SLOPE,10115,-182148,-6531,44,176.46978374069178
2010,EBS_SLOPE,10110,-179645,-6469,62,3634.1318518616695
2010,EBS_SLOPE,21720,NA,-6484,61,0
2010,EBS_SLOPE,21720,NA,-7304,12,0
2010,EBS_SLOPE,21720,-199674,-7311,11,240.15860073992866
2012,EBS_SLOPE,10112,-232112,-8770,62,574.0967544396816
2012,EBS_SLOPE,10112,-245911,-9367,15,93.15744586504374
2012,EBS_SLOPE,10112,-244704,-9338,11,76.77749498067126
2012,EBS_SLOPE,10115,-231859,-8763,61,27.731812298892365
2012,EBS_SLOPE,10130,NA,-8801,54,0
2012,EBS_SLOPE,10130,NA,-9359,13,0
2012,EBS_SLOPE,30060,NA,-9305,35,0
2012,EBS_SLOPE,10261,NA,-9361,14,0
2016,EBS_SLOPE,10110,-446367,-15846,61,4046.5951948030925
2016,EBS_SLOPE,10110,-445129,-15815,41,3229.3820105536206
2016,EBS_SLOPE,10110,-459535,-16284,21,388.1517899083229
2016,EBS_SLOPE,30060,-461063,-16266,11,351.7249117258403
2016,EBS_SLOPE,10115,-458398,-16275,25,112.6887536623845
2016,EBS_SLOPE,10115,NA,-16284,21,0
2016,EBS_SLOPE,10115,-453361,-15886,12,101.12677474961517
2016,EBS_SLOPE,10112,-446022,-15838,61,1311.1185448619008
2016,EBS_SLOPE,10112,-459604,-16252,13,1304.9096380779388
2016,EBS_SLOPE,10112,-459677,-16254,12,1031.1065601886457
2016,EBS_SLOPE,10130,NA,-15871,42,0
2016,EBS_SLOPE,10130,NA,-15881,32,0
2016,EBS_SLOPE,10130,-460136,-16306,11,4295.447187702904
2016,EBS_SLOPE,21740,NA,-15874,43,0
2016,EBS_SLOPE,10261,NA,-15832,62,0
2016,EBS_SLOPE,10261,NA,-15870,43,0
2002,EBS_SLOPE,10112,1133556,1130011,62,870.9997160540926
2002,EBS_SLOPE,10115,1131607,1130040,33,151.04282230159356
2002,EBS_SLOPE,10110,NA,1130040,33,0
2002,EBS_SLOPE,10130,NA,1129980,12,0
2002,EBS_SLOPE,10130,1133513,1130010,61,5950.134428673051
2002,EBS_SLOPE,21720,NA,1130028,33,0
2002,EBS_SLOPE,21740,1130665,1129936,11,902.1060794056324
2002,EBS_SLOPE,21740,NA,1129915,34,0
2002,EBS_SLOPE,30060,NA,1130031,33,0
2002,EBS_SLOPE,30060,NA,1129979,13,0
2002,EBS_SLOPE,10261,NA,1129960,52,0
2002,EBS_SLOPE,10261,NA,1129990,31,0
2004,EBS_SLOPE,10110,NA,1225627,34,0
2004,EBS_SLOPE,10130,1225648,1225409,11,2493.8259648443172
2004,EBS_SLOPE,10130,NA,1225519,63,0
2004,EBS_SLOPE,10130,NA,1225498,42,0
2004,EBS_SLOPE,10130,NA,1225622,25,0
2004,EBS_SLOPE,21740,1234614,1225582,11,779.88357897933
2004,EBS_SLOPE,10115,1233139,1225396,12,375.7044458359424
2004,EBS_SLOPE,10115,1232247,1225464,12,50.536220888767886
2004,EBS_SLOPE,10115,1226699,1225504,52,240.55612727728473
2004,EBS_SLOPE,30060,NA,1225611,12,0
2004,EBS_SLOPE,21720,NA,1225607,12,0
2004,EBS_SLOPE,21720,NA,1225628,32,0
2004,EBS_SLOPE,10261,NA,1225491,12,0
2004,EBS_SLOPE,10261,NA,1225582,11,0
2004,EBS_SLOPE,10261,NA,1225440,62,0
2004,EBS_SLOPE,10261,NA,1225509,54,0
2004,EBS_SLOPE,10261,NA,1225579,31,0
2004,EBS_SLOPE,10261,NA,1225467,11,0
2008,EBS_SLOPE,10112,NA,-4492,14,0
2008,EBS_SLOPE,10112,-107984,-4487,13,188.68209331461608
2008,EBS_SLOPE,10110,NA,-4546,64,0
2008,EBS_SLOPE,10110,NA,-4577,63,0
2008,EBS_SLOPE,30060,NA,-4562,61,0
2008,EBS_SLOPE,30060,NA,-4597,23,0
2008,EBS_SLOPE,30060,NA,-4664,13,0
2008,EBS_SLOPE,30060,NA,-4507,12,0
2008,EBS_SLOPE,10130,NA,-4488,13,0
2008,EBS_SLOPE,10130,-114455,-4646,12,326.200564868972
2008,EBS_SLOPE,10115,NA,-4647,11,0
2008,EBS_SLOPE,21720,NA,-4565,65,0
2008,EBS_SLOPE,21720,-110503,-4544,51,99.05452456304573
2010,EBS_SLOPE,21740,NA,-6512,53,0
2010,EBS_SLOPE,21740,-196873,-7250,22,33.878368526182555
2010,EBS_SLOPE,21740,NA,-7276,14,0
2010,EBS_SLOPE,21740,-200073,-7321,12,131.9898003561877
2010,EBS_SLOPE,10112,-196072,-7230,22,730.6252930903363
2010,EBS_SLOPE,10115,NA,-6499,64,0
2010,EBS_SLOPE,10115,-180411,-6489,63,1354.2067018615649
2010,EBS_SLOPE,10115,-179213,-6456,33,71.9717784262435
2010,EBS_SLOPE,10115,NA,-7316,11,0
2010,EBS_SLOPE,10110,-198056,-7275,13,178.23060346259797
2010,EBS_SLOPE,21720,NA,-6503,63,0
2010,EBS_SLOPE,21720,NA,-7286,13,0
2010,EBS_SLOPE,21720,-199574,-7308,11,21.939163139397714
2010,EBS_SLOPE,10261,NA,-6500,63,0
2010,EBS_SLOPE,10261,NA,-6514,52,0
2010,EBS_SLOPE,10261,NA,-7300,12,0
2012,EBS_SLOPE,10112,-243062,-9298,42,589.9565791957712
2012,EBS_SLOPE,10112,-245972,-9369,13,161.33797304466557
2012,EBS_SLOPE,21720,-232768,-8788,61,129.37901050674006
2012,EBS_SLOPE,21720,NA,-9310,34,0
2012,EBS_SLOPE,21720,NA,-9340,12,0
2012,EBS_SLOPE,10115,-233226,-8799,52,88.37001941047477
2012,EBS_SLOPE,10115,-245300,-9352,13,275.07631442191007
2012,EBS_SLOPE,10115,-245082,-9348,12,279.5573082951642
2012,EBS_SLOPE,10110,NA,-9329,14,0
2012,EBS_SLOPE,21740,NA,-9295,35,0
2012,EBS_SLOPE,21740,NA,-9358,14,0
2012,EBS_SLOPE,10130,-244732,-9339,11,6259.397016766209
2012,EBS_SLOPE,10130,-244910,-9344,11,9399.417683441352
2012,EBS_SLOPE,30060,NA,-9299,43,0
2012,EBS_SLOPE,30060,NA,-8808,42,0
2012,EBS_SLOPE,10261,NA,-9349,12,0
2016,EBS_SLOPE,10110,NA,-15566,35,0
2016,EBS_SLOPE,10110,NA,-16273,24,0
2016,EBS_SLOPE,21720,NA,-16311,15,0
2016,EBS_SLOPE,30060,NA,-15849,62,0
2016,EBS_SLOPE,10112,-447301,-15868,42,126.14625634115156
2016,EBS_SLOPE,10112,-431157,-15545,34,61.71672031546872
2016,EBS_SLOPE,10130,NA,-16316,12,0
2016,EBS_SLOPE,21740,-460041,-16291,12,51.85624081042592
2016,EBS_SLOPE,10261,NA,-16305,24,0
2002,EBS_SLOPE,10110,NA,1130019,64,0
2002,EBS_SLOPE,10130,NA,1130001,53,0
2002,EBS_SLOPE,21740,NA,1129917,23,0
2002,EBS_SLOPE,21740,NA,1129988,23,0
2002,EBS_SLOPE,30060,NA,1129929,12,0
2002,EBS_SLOPE,10261,NA,1129999,45,0
2002,EBS_SLOPE,10261,NA,1129899,33,0
2004,EBS_SLOPE,10110,1234959,1225547,61,3682.6645391338475
2004,EBS_SLOPE,10110,1234756,1225478,31,2798.669227501815
2004,EBS_SLOPE,10110,1230236,1225467,11,11132.70791186334
2004,EBS_SLOPE,10130,NA,1225632,33,0
2004,EBS_SLOPE,10130,NA,1225426,14,0
2004,EBS_SLOPE,21740,1233583,1225442,61,3242.208001509971
2004,EBS_SLOPE,30060,NA,1225512,54,0
2004,EBS_SLOPE,30060,NA,1225455,24,0
2004,EBS_SLOPE,30060,NA,1225614,22,0
2004,EBS_SLOPE,30060,NA,1225417,15,0
2004,EBS_SLOPE,10112,1231910,1225465,11,787.7870499063096
2004,EBS_SLOPE,21720,NA,1225424,12,0
2004,EBS_SLOPE,21720,NA,1225622,25,0
2004,EBS_SLOPE,21720,NA,1225624,24,0
2004,EBS_SLOPE,10261,NA,1225581,52,0
2008,EBS_SLOPE,10112,-111818,-4577,63,611.0093671890854
2008,EBS_SLOPE,10112,-108673,-4503,11,1129.3011566394634
2008,EBS_SLOPE,21740,-111515,-4570,61,824.2836151101078
2008,EBS_SLOPE,21740,NA,-4515,22,0
2008,EBS_SLOPE,10110,-112426,-4591,43,52.206328179629025
2008,EBS_SLOPE,10110,-113936,-4633,32,49.67701741969325
2008,EBS_SLOPE,30060,-111646,-4573,62,48.02216280440018
2008,EBS_SLOPE,10130,NA,-4649,13,0
2008,EBS_SLOPE,10130,-115036,-4661,12,6239.761005076549
2008,EBS_SLOPE,10130,-107594,-4480,11,4166.0105579455985
2008,EBS_SLOPE,10115,NA,-4632,34,0
2008,EBS_SLOPE,10115,NA,-4648,11,0
2008,EBS_SLOPE,21720,NA,-4601,32,0
2008,EBS_SLOPE,10261,NA,-4582,63,0
2008,EBS_SLOPE,10261,NA,-4664,13,0
2008,EBS_SLOPE,10261,NA,-4470,12,0
2010,EBS_SLOPE,10130,-181704,-6520,41,3331.9999063815512
2010,EBS_SLOPE,10130,-200007,-7320,12,164.77659671405806
2010,EBS_SLOPE,10130,-199964,-7319,12,794.7946175486621
2010,EBS_SLOPE,21740,NA,-6513,52,0
2010,EBS_SLOPE,21740,-195518,-7218,31,50.9787603367402
2010,EBS_SLOPE,21740,NA,-7290,13,0
2010,EBS_SLOPE,10112,-181504,-6514,52,400.32704364600914
2010,EBS_SLOPE,10112,-198560,-7285,14,97.03626973171897
2010,EBS_SLOPE,10112,-199259,-7300,12,1247.5258253121667
2010,EBS_SLOPE,10115,-181502,-6514,52,682.9108391608391
2010,EBS_SLOPE,10115,-200481,-7329,12,163.93034140788623
2010,EBS_SLOPE,10110,NA,-6474,63,0
2010,EBS_SLOPE,10110,-199570,-7308,11,2764.3345555641117
2010,EBS_SLOPE,30060,NA,-6501,62,0
2010,EBS_SLOPE,30060,NA,-6494,62,0
2010,EBS_SLOPE,21720,NA,-6500,63,0
2010,EBS_SLOPE,21720,NA,-6486,61,0
2010,EBS_SLOPE,10261,NA,-7253,21,0
2012,EBS_SLOPE,10112,NA,-9297,45,0
2012,EBS_SLOPE,10112,NA,-8745,31,0
2012,EBS_SLOPE,21720,-244052,-9323,11,203.909849008835
2012,EBS_SLOPE,10115,-231980,-8766,63,246.6267624565012
2012,EBS_SLOPE,10110,-232036,-8768,63,92.42932218574089
2012,EBS_SLOPE,30060,NA,-8743,35,0
2012,EBS_SLOPE,30060,-245768,-9363,12,96.39338603529256
2016,EBS_SLOPE,21720,NA,-15557,33,0
2016,EBS_SLOPE,30060,NA,-16308,14,0
2016,EBS_SLOPE,10115,NA,-16286,21,0
2016,EBS_SLOPE,10112,-446183,-15842,62,48.312490600201045
2016,EBS_SLOPE,10112,-445818,-15833,61,304.4469551921737
2016,EBS_SLOPE,10112,-446789,-15856,52,122.74864862330271
2016,EBS_SLOPE,10112,-453324,-15885,15,33.30740684784297
2016,EBS_SLOPE,10130,-446528,-15850,62,258.28164601033376
2016,EBS_SLOPE,10130,NA,-16283,22,0
2016,EBS_SLOPE,10130,-453517,-15889,11,620.7485552201528
2016,EBS_SLOPE,21740,-446264,-15843,61,202.04061016264268
2016,EBS_SLOPE,21740,-445168,-15816,43,26.61569229278752
2016,EBS_SLOPE,21740,NA,-15564,32,0
2016,EBS_SLOPE,21740,NA,-16311,15,0
2016,EBS_SLOPE,10261,NA,-15838,61,0
2002,EBS_SLOPE,10115,1131134,1129922,11,658.735114018456
2002,EBS_SLOPE,10110,NA,1129959,43,0
2002,EBS_SLOPE,21720,1134855,1129989,21,40.680996629091254
2002,EBS_SLOPE,21720,1135868,1129970,21,234.82546127939486
2002,EBS_SLOPE,30060,1131281,1129924,11,43652.09171826518
2002,EBS_SLOPE,30060,NA,1130047,62,0
2002,EBS_SLOPE,10261,NA,1130028,33,0
2004,EBS_SLOPE,10110,1229710,1225438,62,3420.7059607687784
2004,EBS_SLOPE,10130,1228589,1225430,61,806.6641491806166
2004,EBS_SLOPE,10130,NA,1225401,13,0
2004,EBS_SLOPE,10130,NA,1225536,12,0
2004,EBS_SLOPE,21740,NA,1225567,13,0
2004,EBS_SLOPE,30060,1228587,1225582,11,129.980596496555
2004,EBS_SLOPE,30060,1228427,1225429,61,693.7075728448448
2004,EBS_SLOPE,30060,NA,1225449,42,0
2004,EBS_SLOPE,10112,1230678,1225449,42,382.6491371185428
2004,EBS_SLOPE,10112,1226424,1225415,13,161.86568838401823
2004,EBS_SLOPE,21720,NA,1225456,22,0
2004,EBS_SLOPE,21720,1225768,1225405,11,1412.1111959485368
2008,EBS_SLOPE,10112,-108078,-4489,13,62.57827499230287
2008,EBS_SLOPE,10110,-108654,-4502,13,28.803276845114873
2008,EBS_SLOPE,30060,NA,-4594,14,0
2008,EBS_SLOPE,10130,NA,-4489,13,0
2008,EBS_SLOPE,10261,NA,-4533,44,0
2010,EBS_SLOPE,21740,NA,-6510,53,0
2010,EBS_SLOPE,21740,-197303,-7258,12,425.6756536813057
2010,EBS_SLOPE,10115,-181484,-6513,52,281.7537067901875
2010,EBS_SLOPE,10115,-198764,-7290,13,123.86707150719694
2010,EBS_SLOPE,10110,NA,-6509,55,0
2010,EBS_SLOPE,10110,NA,-7228,24,0
2010,EBS_SLOPE,10110,-196754,-7247,21,4109.829591520301
2010,EBS_SLOPE,30060,NA,-6503,63,0
2010,EBS_SLOPE,30060,-179619,-6468,62,28.373044246060118
2010,EBS_SLOPE,30060,NA,-6506,52,0
2010,EBS_SLOPE,21720,NA,-7288,13,0
2010,EBS_SLOPE,10261,NA,-6510,53,0
2010,EBS_SLOPE,10261,NA,-7272,15,0
2012,EBS_SLOPE,10112,-245651,-9361,14,165.72740266616563
2012,EBS_SLOPE,10112,-245557,-9359,13,220.13213015307304
2012,EBS_SLOPE,21720,-230475,-8727,11,54.94488437439741
2012,EBS_SLOPE,10115,NA,-8804,55,0
2012,EBS_SLOPE,10115,-233547,-8807,41,27.259217356794178
2012,EBS_SLOPE,10115,NA,-9320,11,0
2012,EBS_SLOPE,10110,-244912,-9344,11,2023.670662723917
2012,EBS_SLOPE,10130,-232764,-8788,61,1863.057751297057
2012,EBS_SLOPE,30060,NA,-8793,62,0
2012,EBS_SLOPE,30060,NA,-8772,61,0
2012,EBS_SLOPE,30060,NA,-9318,23,0
2012,EBS_SLOPE,10261,NA,-8802,55,0
2012,EBS_SLOPE,10261,NA,-9351,15,0
2016,EBS_SLOPE,10110,NA,-16305,24,0
2016,EBS_SLOPE,10110,-458523,-16276,22,74.21815625474996
2016,EBS_SLOPE,10110,-458869,-16299,21,1708.7800536717764
2016,EBS_SLOPE,21720,-445401,-15823,61,227.64219745744913
2016,EBS_SLOPE,30060,NA,-16298,24,0
2016,EBS_SLOPE,30060,NA,-16312,15,0
2016,EBS_SLOPE,10130,NA,-15818,53,0
2016,EBS_SLOPE,10130,NA,-15860,53,0
2016,EBS_SLOPE,10130,NA,-16254,12,0
2016,EBS_SLOPE,21740,-460129,-16306,11,3793.0557037610433
2016,EBS_SLOPE,10261,NA,-15874,43,0
2016,EBS_SLOPE,10261,NA,-16254,12,0
2002,EBS_SLOPE,10115,NA,1130000,43,0
2002,EBS_SLOPE,10110,1130704,1129931,12,550.5205860291638
2002,EBS_SLOPE,10110,1131881,1129912,31,8500.935624448482
2002,EBS_SLOPE,21740,1130091,1129942,12,213.13186404488897
2002,EBS_SLOPE,10261,NA,1130025,53,0
2004,EBS_SLOPE,10110,1226604,1225610,11,8509.566571402984
2004,EBS_SLOPE,10110,NA,1225587,64,0
2004,EBS_SLOPE,10110,NA,1225608,13,0
2004,EBS_SLOPE,10130,1233142,1225574,12,7953.063713914279
2004,EBS_SLOPE,10130,NA,1225594,64,0
2004,EBS_SLOPE,10130,NA,1225524,63,0
2004,EBS_SLOPE,10130,1230158,1225443,61,693.7095191591008
2004,EBS_SLOPE,10130,NA,1225481,21,0
2004,EBS_SLOPE,21740,NA,1225428,12,0
2004,EBS_SLOPE,10115,1229181,1225537,12,681.0071641953673
2004,EBS_SLOPE,10115,1233670,1225446,42,380.1025440643377
2004,EBS_SLOPE,10115,1230787,1225493,15,66.26858465180482
2004,EBS_SLOPE,30060,1225758,1225562,12,118.33161883965592
2004,EBS_SLOPE,30060,1229814,1225539,11,441.62841385258446
2004,EBS_SLOPE,21720,NA,1225417,15,0
2004,EBS_SLOPE,10261,NA,1225465,11,0
2004,EBS_SLOPE,10261,NA,1225564,62,0
2004,EBS_SLOPE,10261,NA,1225503,44,0
2004,EBS_SLOPE,10261,NA,1225423,13,0
2008,EBS_SLOPE,10112,-109133,-4512,23,248.3464010105215
2008,EBS_SLOPE,30060,NA,-4617,45,0
2008,EBS_SLOPE,30060,NA,-4637,25,0
2008,EBS_SLOPE,30060,NA,-4515,22,0
2008,EBS_SLOPE,30060,NA,-4490,14,0
2008,EBS_SLOPE,30060,-114730,-4653,11,156.1049930962567
2008,EBS_SLOPE,21720,NA,-4552,61,0
2008,EBS_SLOPE,21720,NA,-4521,24,0
2008,EBS_SLOPE,21720,NA,-4593,13,0
2008,EBS_SLOPE,21720,-114724,-4653,11,104.06999539750446
2008,EBS_SLOPE,10261,NA,-4500,12,0
2010,EBS_SLOPE,10130,-179593,-6467,62,2077.1317617305313
2010,EBS_SLOPE,10130,-195510,-7218,31,12005.498059302317
2010,EBS_SLOPE,10130,NA,-7272,15,0
